,City,P_avg_per_m_sec,Population,P_avg_per_m_new,Expl_t_avg_sec,month,dummy_space,dummy_time,year,t,Reg_russian,Reg,Federal_district,lat,lon,city_id,month_dt
10398,Тулун,57143,38440,,,06,0,0,2022,42,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2022-06-01
10399,Тулун,64194,38440,,55 д 8 ч,07,0,0,2022,43,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2022-07-01
10400,Тулун,44904,38440,,26 д 13 ч,08,0,0,2022,44,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2022-08-01
10401,Тулун,52917,38440,,36 д 6 ч,09,0,0,2022,45,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2022-09-01
10402,Тулун,55197,38440,,7 д 23 ч,10,0,0,2022,46,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2022-10-01
10403,Тулун,49851,38440,,34 д 2 ч,11,0,0,2022,47,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2022-11-01
10404,Тулун,57401,38440,,55 д 19 ч,12,0,0,2022,48,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2022-12-01
10405,Тулун,54167,38440,,64 д 6 ч,01,0,0,2023,49,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2023-01-01
10406,Тулун,55871,38440,,,02,0,0,2023,50,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2023-02-01
10407,Тулун,55907,38440,,25 д 20 ч,03,0,0,2023,51,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2023-03-01
10408,Тулун,56480,38440,,34 д,04,0,0,2023,52,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2023-04-01
10409,Тулун,58824,38440,,37 д 19 ч,05,0,0,2023,53,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2023-05-01
10410,Тулун,52893,38440,,5 д 5 ч,06,0,0,2023,54,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2023-06-01
10411,Тулун,59197,38440,,112 д 16 ч,07,0,0,2023,55,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2023-07-01
10412,Тулун,52264,38440,,35 д 10 ч,08,0,0,2023,56,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2023-08-01
10413,Тулун,59043,38440,,22 д 10 ч,09,0,0,2023,57,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2023-09-01
10414,Тулун,61011,38440,,29 д 19 ч,10,0,0,2023,58,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2023-10-01
10415,Тулун,64868,38440,,20 д 13 ч,11,0,0,2023,59,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2023-11-01
10416,Тулун,56410,38440,,68 д 21 ч,12,0,1,2023,60,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2023-12-01
10417,Тулун,62255,38440,,27 д 21 ч,01,0,1,2024,61,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2024-01-01
10418,Тулун,55866,38440,,42 д 20 ч,02,0,1,2024,62,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2024-02-01
10419,Тулун,81725,38440,,268 д 16 ч,03,0,1,2024,63,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2024-03-01
10420,Тулун,70313,38440,,176 д 23 ч,04,0,1,2024,64,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2024-04-01
10421,Тулун,75061,38440,,112 д 14 ч,05,0,1,2024,65,Иркутская область,irkutskaya-oblast,Сибирский,54.56667,100.56667,108,2024-05-01
10422,Тутаев,47303,39643,,7 д,04,0,0,2022,40,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2022-04-01
10423,Тутаев,41851,39643,,9 д 18 ч,05,0,0,2022,41,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2022-05-01
10424,Тутаев,43340,39643,,23 д 20 ч,06,0,0,2022,42,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2022-06-01
10425,Тутаев,45822,39643,,30 д 5 ч,07,0,0,2022,43,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2022-07-01
10426,Тутаев,45681,39643,,27 д 20 ч,08,0,0,2022,44,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2022-08-01
10427,Тутаев,46269,39643,,15 д 18 ч,09,0,0,2022,45,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2022-09-01
10428,Тутаев,44002,39643,,102 д 20 ч,10,0,0,2022,46,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2022-10-01
10429,Тутаев,44413,39643,,79 д 4 ч,11,0,0,2022,47,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2022-11-01
10430,Тутаев,43284,39643,,59 д 7 ч,12,0,0,2022,48,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2022-12-01
10431,Тутаев,44643,39643,,38 д 15 ч,01,0,0,2023,49,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2023-01-01
10432,Тутаев,45872,39643,,30 д 19 ч,02,0,0,2023,50,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2023-02-01
10433,Тутаев,46205,39643,,75 д 10 ч,03,0,0,2023,51,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2023-03-01
10434,Тутаев,49249,39643,,61 д 20 ч,04,0,0,2023,52,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2023-04-01
10435,Тутаев,48889,39643,,10 д 2 ч,05,0,0,2023,53,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2023-05-01
10436,Тутаев,48914,39643,,50 д 4 ч,06,0,0,2023,54,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2023-06-01
10437,Тутаев,52568,39643,,91 д 13 ч,07,0,0,2023,55,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2023-07-01
10438,Тутаев,49600,39643,,48 д 16 ч,08,0,0,2023,56,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2023-08-01
10439,Тутаев,48687,39643,,29 д 18 ч,09,0,0,2023,57,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2023-09-01
10440,Тутаев,55418,39643,,86 д 4 ч,10,0,0,2023,58,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2023-10-01
10441,Тутаев,51667,39643,,31 д 8 ч,11,0,0,2023,59,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2023-11-01
10442,Тутаев,45822,39643,,30 д 12 ч,12,0,1,2023,60,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2023-12-01
10443,Тутаев,52854,39643,,45 д 7 ч,01,0,1,2024,61,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2024-01-01
10444,Тутаев,52475,39643,,40 д 3 ч,02,0,1,2024,62,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2024-02-01
10445,Тутаев,54415,39643,,72 д 12 ч,03,0,1,2024,63,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2024-03-01
10446,Тутаев,58252,39643,,15 д 6 ч,04,0,1,2024,64,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2024-04-01
10447,Тутаев,54886,39643,,44 д 12 ч,05,0,1,2024,65,Ярославская область,yaroslavskaya-oblast,Центральный,57.88333,39.53333,768,2024-05-01
10448,Тюмень,103267,847488,114339.0,58 д 17 ч,04,0,0,2022,40,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2022-04-01
10449,Тюмень,104167,847488,112521.0,83 д 21 ч,05,0,0,2022,41,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2022-05-01
10450,Тюмень,98790,847488,115534.0,81 д 22 ч,06,0,0,2022,42,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2022-06-01
10451,Тюмень,104317,847488,115210.0,79 д 21 ч,07,0,0,2022,43,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2022-07-01
10452,Тюмень,105812,847488,112943.0,91 д 5 ч,08,0,0,2022,44,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2022-08-01
10453,Тюмень,105426,847488,121955.0,93 д 21 ч,09,0,0,2022,45,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2022-09-01
10454,Тюмень,107186,847488,117161.0,89 д 2 ч,10,0,0,2022,46,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2022-10-01
10455,Тюмень,106824,847488,117379.0,103 д 22 ч,11,0,0,2022,47,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2022-11-01
10456,Тюмень,107659,847488,114697.0,100 д 13 ч,12,0,0,2022,48,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2022-12-01
10457,Тюмень,108761,847488,117659.0,117 д 12 ч,01,0,0,2023,49,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2023-01-01
10458,Тюмень,110351,847488,116710.0,121 д 18 ч,02,0,0,2023,50,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2023-02-01
10459,Тюмень,112121,847488,117551.0,112 д 20 ч,03,0,0,2023,51,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2023-03-01
10460,Тюмень,110398,847488,122036.0,102 д 10 ч,04,0,0,2023,52,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2023-04-01
10461,Тюмень,111024,847488,118127.0,107 д 7 ч,05,0,0,2023,53,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2023-05-01
10462,Тюмень,111773,847488,114226.0,112 д 10 ч,06,0,0,2023,54,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2023-06-01
10463,Тюмень,110714,847488,115885.0,95 д 18 ч,07,0,0,2023,55,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2023-07-01
10464,Тюмень,116667,847488,121671.0,116 д 11 ч,08,0,0,2023,56,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2023-08-01
10465,Тюмень,114830,847488,123072.0,124 д 1 ч,09,0,0,2023,57,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2023-09-01
10466,Тюмень,116705,847488,131760.0,119 д 23 ч,10,0,0,2023,58,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2023-10-01
10467,Тюмень,119159,847488,129169.0,118 д,11,0,0,2023,59,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2023-11-01
10468,Тюмень,121712,847488,127348.0,103 д 15 ч,12,0,1,2023,60,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2023-12-01
10469,Тюмень,121705,847488,131943.0,79 д,01,0,1,2024,61,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2024-01-01
10470,Тюмень,122500,847488,133267.0,75 д 21 ч,02,0,1,2024,62,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2024-02-01
10471,Тюмень,123881,847488,136846.0,67 д 16 ч,03,0,1,2024,63,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2024-03-01
10472,Тюмень,123668,847488,137781.0,125 д 8 ч,04,0,1,2024,64,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2024-04-01
10473,Тюмень,125862,847488,136025.0,91 д,05,0,1,2024,65,Тюменская область,tyumenskaya-oblast,Уральский,57.15,65.53333,915,2024-05-01
10474,Уварово,17418,23584,,,04,0,0,2022,40,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2022-04-01
10475,Уварово,25000,23584,,10 д 5 ч,05,0,0,2022,41,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2022-05-01
10476,Уварово,28283,23584,,33 д 4 ч,06,0,0,2022,42,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2022-06-01
10477,Уварово,33835,23584,,14 д 5 ч,07,0,0,2022,43,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2022-07-01
10478,Уварово,25932,23584,,14 д 1 ч,08,0,0,2022,44,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2022-08-01
10479,Уварово,25758,23584,,,09,0,0,2022,45,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2022-09-01
10480,Уварово,18578,23584,,,10,0,0,2022,46,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2022-10-01
10481,Уварово,22863,23584,,12 д 23 ч,11,0,0,2022,47,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2022-11-01
10482,Уварово,18033,23584,,132 д 23 ч,12,0,0,2022,48,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2022-12-01
10483,Уварово,13471,23584,,4 д 22 ч,01,0,0,2023,49,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2023-01-01
10484,Уварово,20457,23584,,,02,0,0,2023,50,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2023-02-01
10485,Уварово,30970,23584,,,03,0,0,2023,51,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2023-03-01
10486,Уварово,36408,23584,,,04,0,0,2023,52,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2023-04-01
10487,Уварово,31052,23584,,25 д 20 ч,05,0,0,2023,53,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2023-05-01
10488,Уварово,32658,23584,,18 д 17 ч,06,0,0,2023,54,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2023-06-01
10489,Уварово,29877,23584,,,07,0,0,2023,55,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2023-07-01
10490,Уварово,26190,23584,,67 д 18 ч,08,0,0,2023,56,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2023-08-01
10491,Уварово,22667,23584,,,09,0,0,2023,57,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2023-09-01
10492,Уварово,21930,23584,,,10,0,0,2023,58,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2023-10-01
10493,Уварово,28651,23584,,70 д 4 ч,11,0,0,2023,59,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2023-11-01
10494,Уварово,45425,23584,,,12,0,1,2023,60,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2023-12-01
10495,Уварово,22237,23584,,,01,0,1,2024,61,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2024-01-01
10496,Уварово,36697,23584,,250 д 19 ч,02,0,1,2024,62,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2024-02-01
10497,Уварово,15833,23584,,,03,0,1,2024,63,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2024-03-01
10498,Уварово,29642,23584,,,04,0,1,2024,64,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2024-04-01
10499,Уварово,24390,23584,,,05,0,1,2024,65,Тамбовская область,tambovskaya-oblast,Центральный,51.98333,42.26667,255,2024-05-01
10500,Углич,41063,32719,,17 д 2 ч,04,0,0,2022,40,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2022-04-01
10501,Углич,45008,32719,,40 д 6 ч,05,0,0,2022,41,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2022-05-01
10502,Углич,40625,32719,,51 д 18 ч,06,0,0,2022,42,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2022-06-01
10503,Углич,40542,32719,,89 д 20 ч,07,0,0,2022,43,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2022-07-01
10504,Углич,38725,32719,,118 д 9 ч,08,0,0,2022,44,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2022-08-01
10505,Углич,40875,32719,,81 д 2 ч,09,0,0,2022,45,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2022-09-01
10506,Углич,40517,32719,,136 д 9 ч,10,0,0,2022,46,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2022-10-01
10507,Углич,43578,32719,,191 д 13 ч,11,0,0,2022,47,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2022-11-01
10508,Углич,52469,32719,,142 д 18 ч,12,0,0,2022,48,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2022-12-01
10509,Углич,39384,32719,,139 д 12 ч,01,0,0,2023,49,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2023-01-01
10510,Углич,41276,32719,,32 д 7 ч,02,0,0,2023,50,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2023-02-01
10511,Углич,46531,32719,,64 д 17 ч,03,0,0,2023,51,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2023-03-01
10512,Углич,49390,32719,,107 д 4 ч,04,0,0,2023,52,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2023-04-01
10513,Углич,50180,32719,,144 д 14 ч,05,0,0,2023,53,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2023-05-01
10514,Углич,47078,32719,,260 д 17 ч,06,0,0,2023,54,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2023-06-01
10515,Углич,49648,32719,,132 д 1 ч,07,0,0,2023,55,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2023-07-01
10516,Углич,54640,32719,,34 д 12 ч,08,0,0,2023,56,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2023-08-01
10517,Углич,53937,32719,,120 д 1 ч,09,0,0,2023,57,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2023-09-01
10518,Углич,62120,32719,,25 д 23 ч,10,0,0,2023,58,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2023-10-01
10519,Углич,62407,32719,,17 д 19 ч,11,0,0,2023,59,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2023-11-01
10520,Углич,61754,32719,,18 д 9 ч,12,0,1,2023,60,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2023-12-01
10521,Углич,67227,32719,,72 д 8 ч,01,0,1,2024,61,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2024-01-01
10522,Углич,70652,32719,,4 д 11 ч,02,0,1,2024,62,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2024-02-01
10523,Углич,73647,32719,,78 д 19 ч,03,0,1,2024,63,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2024-03-01
10524,Углич,68376,32719,,96 д 15 ч,04,0,1,2024,64,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2024-04-01
10525,Углич,68966,32719,,114 д 10 ч,05,0,1,2024,65,Ярославская область,yaroslavskaya-oblast,Центральный,57.53333,38.33333,414,2024-05-01
10526,Удомля,41918,25950,,96 д 4 ч,04,0,0,2022,40,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2022-04-01
10527,Удомля,44883,25950,,38 д 9 ч,05,0,0,2022,41,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2022-05-01
10528,Удомля,42476,25950,,31 д 15 ч,06,0,0,2022,42,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2022-06-01
10529,Удомля,39655,25950,,23 д 4 ч,07,0,0,2022,43,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2022-07-01
10530,Удомля,46083,25950,,16 д 15 ч,08,0,0,2022,44,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2022-08-01
10531,Удомля,46647,25950,,112 д 11 ч,09,0,0,2022,45,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2022-09-01
10532,Удомля,46015,25950,,52 д 10 ч,10,0,0,2022,46,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2022-10-01
10533,Удомля,50000,25950,,33 д 11 ч,11,0,0,2022,47,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2022-11-01
10534,Удомля,51369,25950,,23 д 20 ч,12,0,0,2022,48,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2022-12-01
10535,Удомля,44577,25950,,12 д 20 ч,01,0,0,2023,49,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2023-01-01
10536,Удомля,51591,25950,,52 д 7 ч,02,0,0,2023,50,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2023-02-01
10537,Удомля,60519,25950,,55 д 20 ч,03,0,0,2023,51,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2023-03-01
10538,Удомля,51986,25950,,17 д 17 ч,04,0,0,2023,52,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2023-04-01
10539,Удомля,54017,25950,,53 д 16 ч,05,0,0,2023,53,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2023-05-01
10540,Удомля,51678,25950,,31 д 9 ч,06,0,0,2023,54,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2023-06-01
10541,Удомля,53820,25950,,59 д 5 ч,07,0,0,2023,55,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2023-07-01
10542,Удомля,55441,25950,,16 д 9 ч,08,0,0,2023,56,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2023-08-01
10543,Удомля,61141,25950,,3 д 4 ч,09,0,0,2023,57,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2023-09-01
10544,Удомля,65527,25950,,13 д 4 ч,10,0,0,2023,58,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2023-10-01
10545,Удомля,65134,25950,,23 д 12 ч,11,0,0,2023,59,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2023-11-01
10546,Удомля,60420,25950,,45 д 15 ч,12,0,1,2023,60,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2023-12-01
10547,Удомля,67017,25950,,26 д 11 ч,01,0,1,2024,61,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2024-01-01
10548,Удомля,77976,25950,,143 д 10 ч,02,0,1,2024,62,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2024-02-01
10549,Удомля,82719,25950,,27 д 5 ч,03,0,1,2024,63,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2024-03-01
10550,Удомля,86667,25950,,15 д 23 ч,04,0,1,2024,64,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2024-04-01
10551,Удомля,74953,25950,,40 д 14 ч,05,0,1,2024,65,Тверская область,tverskaya-oblast,Центральный,57.88333,35.01667,903,2024-05-01
10552,Узловая,38229,49427,,95 д 16 ч,04,0,0,2022,40,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2022-04-01
10553,Узловая,44217,49427,,73 д 6 ч,05,0,0,2022,41,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2022-05-01
10554,Узловая,40508,49427,,56 д 19 ч,06,0,0,2022,42,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2022-06-01
10555,Узловая,41948,49427,,39 д 23 ч,07,0,0,2022,43,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2022-07-01
10556,Узловая,44148,49427,,63 д 15 ч,08,0,0,2022,44,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2022-08-01
10557,Узловая,37778,49427,,13 д 1 ч,09,0,0,2022,45,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2022-09-01
10558,Узловая,38710,49427,,51 д 21 ч,10,0,0,2022,46,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2022-10-01
10559,Узловая,43491,49427,,77 д 6 ч,11,0,0,2022,47,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2022-11-01
10560,Узловая,42155,49427,,8 д 14 ч,12,0,0,2022,48,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2022-12-01
10561,Узловая,44484,49427,,77 д 17 ч,01,0,0,2023,49,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2023-01-01
10562,Узловая,43434,49427,,52 д 22 ч,02,0,0,2023,50,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2023-02-01
10563,Узловая,46368,49427,,35 д 18 ч,03,0,0,2023,51,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2023-03-01
10564,Узловая,48860,49427,,104 д 14 ч,04,0,0,2023,52,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2023-04-01
10565,Узловая,43374,49427,,44 д 8 ч,05,0,0,2023,53,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2023-05-01
10566,Узловая,44677,49427,,49 д 1 ч,06,0,0,2023,54,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2023-06-01
10567,Узловая,45440,49427,,52 д 14 ч,07,0,0,2023,55,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2023-07-01
10568,Узловая,41892,49427,,76 д 9 ч,08,0,0,2023,56,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2023-08-01
10569,Узловая,52342,49427,,53 д 5 ч,09,0,0,2023,57,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2023-09-01
10570,Узловая,50602,49427,,40 д 18 ч,10,0,0,2023,58,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2023-10-01
10571,Узловая,51848,49427,,115 д 1 ч,11,0,0,2023,59,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2023-11-01
10572,Узловая,54007,49427,,37 д 23 ч,12,0,1,2023,60,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2023-12-01
10573,Узловая,50952,49427,,17 д 19 ч,01,0,1,2024,61,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2024-01-01
10574,Узловая,48555,49427,,65 д 12 ч,02,0,1,2024,62,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2024-02-01
10575,Узловая,55647,49427,,61 д 15 ч,03,0,1,2024,63,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2024-03-01
10576,Узловая,56250,49427,,42 д 6 ч,04,0,1,2024,64,Тульская область,tulskaya-oblast,Центральный,53.9791417,38.1600833,124,2024-04-01
